Airbnb_ListingID,City,Neighbourhood,Lat,Lng,RoomType_Clean,RoomAndPropertyType,PersonCapacity,Bathrooms,Bedrooms,Beds,BasicNightPrice,StarRating,LocationRating,CleanlinessRating,ValueRating,AccuracyRating,CheckinRating,CommunicationRating,ReviewCount,AvailableMoreThan30Days,PriceCategory,RatingBand,PropertySize,AvailabilityStatus
1.57022E+18,Pune,Unknown,18.54746,73.77877,Entire Home,Entire rental unit,2,1,1,1,2315,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.62958E+18,Pune,Gahunje,18.6745,73.7065,Entire Home,Entire rental unit,4,1,1,1,2689,5,5,5,5,5,5,5,1,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.63136E+18,Pune,Unknown,18.41954668,73.73893867,Entire Home,Entire home,8,3,3,3,8185,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
1.6317E+18,Pune,Mhalunge,18.5662,73.7373,Private Room,Private room in rental unit,2,1,1,1,2049,5,5,5,5,5,5,5,8,1,Mid-Range,4.75-5.0,Small,Available >30 Days
16338986,Pune,Unknown,18.53562,73.89592,Entire Home,Entire rental unit,6,3,3,3,10524,4.19,4.88,4,4.23,4.35,4.77,4.77,26,1,Luxury,4.0-4.5,Large,Available >30 Days
5.54647E+17,Pune,Mavale vasti,18.48575,73.81237,Shared Room,Shared room in bed and breakfast,8,1,1,1,1578,5,5,5,5,5,5,5,1,1,Budget,4.75-5.0,Large,Available >30 Days
5.61479E+17,Pune,Unknown,18.54158,73.93855,Private Room,Private room in bed and breakfast,16,4,4,4,12783,4.67,4.67,5,4.67,5,5,5,3,1,Luxury,4.5-4.75,Large,Available >30 Days
5.82846E+17,Gorhe Khurd,Gorhe,18.41431,73.7455,Private Room,Private room in bed and breakfast,2,1,1,1,3040,1,1,1,1,1,1,1,1,1,Mid-Range,Below 3,Small,Available >30 Days
6.03646E+17,Pune,Unknown,18.56372,73.77722,Entire Home,Entire home,16,13,12,12,33983,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
1.03765E+18,Mulshi,Marunji,18.61803194,73.71151131,Private Room,Private room in rental unit,5,4.5,3,3,3891,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.06193E+18,Pune,Unknown,18.4257,73.8969,Private Room,Private room in apartment,2,1,1,1,1386,5,4,5,5,5,5,5,1,1,Budget,4.75-5.0,Small,Available >30 Days
1.06578E+18,Pune,Unknown,18.55341,73.94844,Entire Home,Entire rental unit,2,1,1,1,3529,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.3055E+18,Pune,Unknown,18.55031161,73.92313061,Private Room,Private room in apartment,2,1,1,1,1520,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.30915E+18,Pune,Unknown,18.51391414,73.93227731,Private Room,Private room in rental unit,2,1,3,3,1892,4.92,4.81,4.96,4.81,4.92,5,4.96,26,1,Budget,4.75-5.0,Small,Available >30 Days
1.31068E+18,Pune,Unknown,18.5461,73.7791,Entire Home,Entire rental unit,2,1,1,1,2373,4.33,4.67,4.33,4.33,4.5,4.67,4.67,6,1,Mid-Range,4.0-4.5,Small,Available >30 Days
1.31359E+18,Pune,Unknown,18.53996381,73.89533527,Entire Home,Entire guest house,4,2,2,2,14734,5,5,4.5,4.5,5,5,5,2,1,Luxury,4.75-5.0,Medium,Available >30 Days
1.46732E+18,Pune,Unknown,18.54509975,73.77947386,Entire Home,Entire rental unit,2,1,1,1,2995,5,4.95,4.85,4.7,4.9,5,4.95,20,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.47154E+18,Gaon,Unknown,18.6781,73.8952,Entire Home,Entire rental unit,6,2,2,2,11355,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
1.47227E+18,Pune,Unknown,18.52110669,73.93319197,Hotel,Room in boutique hotel,3,1,1,1,4202,4,4,3,3,4,4,3,1,1,Premium,3.0-4.0,Medium,Available >30 Days
1.55585E+18,Pune,Unknown,18.5671,73.9114,Private Room,Private room in home,2,1,1,1,1866,5,5,5,5,5,5,5,1,1,Budget,4.75-5.0,Small,Available >30 Days
1.55724E+18,Pune,Unknown,18.45589944,73.91951104,Private Room,Private room in rental unit,2,1,1,1,2011,4.83,4.83,4.92,4.67,4.83,4.92,4.92,12,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.55823E+18,Pune,Unknown,18.56877017,73.9075801,Entire Home,Entire apartment,4,2,2,2,4330,5,4.87,4.87,4.93,4.93,4.87,4.93,15,1,Premium,4.75-5.0,Medium,Available >30 Days
1.5584E+18,Pune,Unknown,18.5116,73.9291,Entire Home,Entire home,6,3,3,3,14032,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
1.56147E+18,Pune,Unknown,18.51116014,73.8710132,Entire Home,Entire rental unit,8,3,3,3,4345,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Large,Available >30 Days
1.62611E+18,Pune,Unknown,18.51886572,73.93079703,Private Room,Private room in rental unit,4,4,2,2,4651,5,5,5,5,5,5,5,4,1,Premium,4.75-5.0,Medium,Available >30 Days
1.62641E+18,Pune,Unknown,18.56983753,73.90821128,Hotel,Room in boutique hotel,2,1,1,1,2765,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.627E+18,Pune,Unknown,18.5311,73.8322,Entire Home,Entire home,7,2,3,3,7948,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
1.62743E+18,Pune,Unknown,18.5531,73.9367,Entire Home,Entire apartment,10,2,2,2,5554,5,5,4.5,5,5,5,5,2,1,Premium,4.75-5.0,Large,Available >30 Days
47413907,Pune,Gahunje,18.66238,73.70688,Entire Home,Entire apartment,4,1,1,1,4092,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Medium,Available >30 Days
48821921,Pune,Unknown,18.55711,73.92905,Serviced Apartment,Entire serviced apartment,3,1.5,1,1,3500,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
50210570,Pimpri-Chinchwad,Ratnadeep Colony,18.61545,73.76311,Entire Home,Entire rental unit,6,2,2,2,2564,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Large,Available >30 Days
50355280,Pune,Unknown,18.54128,73.90738,Private Room,Private room in bungalow,5,1,2,2,3508,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
50821304,Pimpri-Chinchwad,Unknown,18.65905,73.71843,Entire Home,Entire rental unit,4,1,1,1,3154,4.73,4.77,4.69,4.58,4.75,4.77,4.76,88,1,Mid-Range,4.5-4.75,Medium,Available >30 Days
51729119,Pune,Unknown,18.56357,73.77748,Entire Home,Entire rental unit,6,2,2,2,4370,4.38,4.6,4.3,4.38,4.43,4.48,4.49,120,1,Premium,4.0-4.5,Large,Available >30 Days
1.07399E+18,Pimpri-Chinchwad,Unknown,18.6433,73.7972,Entire Home,Entire rental unit,4,2,2,2,3898,5,5,5,5,5,5,5,2,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.08597E+18,Dattwadi,Tathawade,18.61388,73.74389,Entire Home,Entire rental unit,3,1,2,2,2042,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.31506E+18,Pune,Unknown,18.5654,73.9167,Entire Home,Entire rental unit,4,2,2,2,8299,4.11,4.56,4,3.89,3.78,4.44,4.78,9,1,Luxury,4.0-4.5,Medium,Available >30 Days
1.31529E+18,Pune,Unknown,18.5394,73.8986,Entire Home,Entire rental unit,4,2,2,2,6860,3.75,4.75,3,4,4,4.5,4.5,4,1,Premium,3.0-4.0,Medium,Available >30 Days
1.31741E+18,Pune,Unknown,18.54503043,73.77927593,Entire Home,Entire rental unit,2,1,1,1,2395,4.79,4.84,4.76,4.69,4.81,4.86,4.94,70,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.31797E+18,Pune,Unknown,18.6213,73.9119,Private Room,Private room in apartment,2,1,1,1,1947,5,4.74,5,5,5,5,4.97,35,1,Budget,4.75-5.0,Small,Available >30 Days
1.31947E+18,Pune,Unknown,18.5431,73.9234,Entire Home,Entire rental unit,2,1,1,1,1831,4.52,4.5,4.29,4.48,4.57,4.79,4.64,58,1,Budget,4.5-4.75,Small,Available >30 Days
1.45078E+18,Dattwadi,Punawale,18.62607372,73.73274831,Private Room,Private room in rental unit,2,2,1,1,981,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.45408E+18,Pune,Balewadi Phata,18.56325,73.78306,Private Room,Private room in rental unit,2,1,1,1,1880,3,3,3,3,3,3,3,2,1,Budget,Below 3,Small,Available >30 Days
1.4541E+18,Pune,Unknown,18.57677057,73.91335127,Entire Home,Entire rental unit,3,1,1,1,2752,5,4.94,4.82,4.91,4.91,4.97,5,34,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.45586E+18,Pimpri-Chinchwad,Unknown,18.59652119,73.79141175,Entire Home,Entire rental unit,4,2,2,2,3332,5,4,5,4,4.5,5,5,2,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.57593E+18,Pune,Unknown,18.47146,73.92235,Entire Home,Entire rental unit,6,2,2,2,3508,5,5,4.67,5,5,5,5,3,1,Mid-Range,4.75-5.0,Large,Available >30 Days
1.57801E+18,Pune,Unknown,18.6607242,73.87574726,Entire Home,Tiny home,11,3,3,3,7380,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
1.58018E+18,Pune,Balewadi High Street,18.56657,73.7716,Entire Home,Entire guest house,8,4,4,4,11760,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
1.58179E+18,Pune,Unknown,18.5568,73.8048,Private Room,Private room in rental unit,3,2,1,1,1812,5,4,5,5,4,5,5,1,1,Budget,4.75-5.0,Medium,Available >30 Days
1.63896E+18,Pune,Unknown,18.5415,73.9225,Entire Home,Entire rental unit,4,1,1,1,2104,4.75,4.75,4.5,4.5,4.75,5,4.75,4,1,Mid-Range,4.5-4.75,Medium,Available >30 Days
1.63969E+18,Pune,Unknown,18.5504,73.9333,Entire Home,Entire guest house,2,1,1,1,2420,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.63978E+18,Pune,Mhalunge,18.56928,73.75183,Entire Home,Entire rental unit,2,2,1,1,2908,5,5,5,5,5,5,5,5,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.63987E+18,Pune,Gahunje,18.6745,73.7065,Entire Home,Entire rental unit,4,2,2,2,6095,5,4.33,5,4.67,4.67,5,4.67,3,1,Premium,4.75-5.0,Medium,Available >30 Days
7.78916E+17,Yelwadi,Unknown,18.712,73.7541,Entire Home,Entire bungalow,10,3,3,3,17658,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
7.91548E+17,Pune,Unknown,18.55538,73.96366,Private Room,Private room in home,16,1,1,1,2361,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Large,Available >30 Days
7.91563E+17,Pune,Unknown,18.55,73.96425,Private Room,Private room in home,16,6,6,6,1565,4,4,4,4,4,4,4,1,1,Budget,3.0-4.0,Large,Available >30 Days
1.22728E+18,Pune,Unknown,18.56019,73.77781,Entire Home,Entire rental unit,2,1,1,1,3120,4,2.67,3,3,3.67,4.33,4.33,3,1,Mid-Range,3.0-4.0,Small,Available >30 Days
1.22729E+18,Pune,Shivneri Park,18.56571,73.77943,Entire Home,Entire rental unit,2,1,1,1,3060,4.5,4.25,4.25,4,4.5,4.75,4.5,4,1,Mid-Range,4.0-4.5,Small,Available >30 Days
1.22729E+18,Pune,Samarth Colony,18.55923,73.77926,Entire Home,Entire rental unit,2,1,1,1,3060,3,4,4.5,3,3.5,3,4,2,1,Mid-Range,Below 3,Small,Available >30 Days
1.22948E+18,Pune,Unknown,18.55418,73.91714,Entire Home,Entire apartment,5,1,1,1,2603,4.81,4.65,4.7,4.79,4.82,4.83,4.89,108,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.35702E+18,Pune,Unknown,18.5553,73.7604,Entire Home,Entire rental unit,5,1,1,1,3402,5,4.77,4.92,4.85,4.85,5,5,13,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.49656E+18,Pune,Unknown,18.5788,73.9092,Entire Home,Entire rental unit,3,1,1,1,3182,5,5,5,5,5,5,5,3,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.49757E+18,Pune,Unknown,18.53977375,73.8912973,Private Room,Private room in rental unit,1,1,1,1,1025,4,4,5,4,4,2,5,1,0,Budget,3.0-4.0,Small,Available ≤30 Days
1.49769E+18,Pune,Unknown,18.58965,73.91045,Entire Home,Entire rental unit,4,0,1,1,1509,4.33,4,4.33,4.17,4.33,4.5,4.33,6,1,Budget,4.0-4.5,Medium,Available >30 Days
1.50272E+18,Pimpri-Chinchwad,Unknown,18.58573,73.72789,Entire Home,Entire rental unit,6,3,3,3,6762,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Large,Available >30 Days
1.5035E+18,Pune,Unknown,18.57602429,73.91306219,Entire Home,Entire rental unit,2,1,1,1,2860,4.81,5,4.75,4.81,4.75,4.94,4.94,16,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.50439E+18,Pune,Balewadi High Street,18.573,73.772,Entire Home,Entire rental unit,2,1,1,1,3859,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.58236E+18,Pune,Unknown,18.57741569,73.90924309,Entire Home,Entire apartment,3,1,1,2,2939,5,5,5,5,5,5,5,2,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.64399E+18,Pune,Unknown,18.58492997,73.76333438,Entire Home,Entire rental unit,2,1,1,1,2133,5,4,5,4.5,5,5,5,2,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.64476E+18,Pune,Unknown,18.5758,73.9141,Entire Home,Entire rental unit,2,1,1,1,2572,5,5,5,5,5,5,5,1,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.6451E+18,Pune,Vasantdada Sugar Institute Colony,18.5248,73.9575,Entire Home,Entire rental unit,3,1,1,1,1720,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Medium,Available >30 Days
6.34469E+17,Pune,Unknown,18.56337,73.77966,Hotel,Room in hotel,2,1,1,1,2000,4.47,4.31,4.52,4.31,4.33,4.47,4.59,116,1,Budget,4.0-4.5,Small,Available >30 Days
6.45304E+17,Pune,Kalyani Nagar,18.55176,73.90311,Private Room,Private room in apartment,2,1.5,1,1,4011,5,5,4,5,5,5,5,1,1,Premium,4.75-5.0,Small,Available >30 Days
6.48069E+17,Pune,Balewadi High Street,18.56974,73.77112,Private Room,Private room in villa,2,1,1,1,2128,4.6,4.6,4.4,4.4,4.6,4.6,4.6,10,1,Mid-Range,4.5-4.75,Small,Available >30 Days
6.74129E+17,Pune,Unknown,18.56274,73.77221,Private Room,Private room in nature lodge,2,1,1,1,2338,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
6.83719E+17,Pune,Mhalunge,18.57815,73.75717,Entire Home,Entire apartment,4,2,2,2,3391,4.87,4.4,4.68,4.69,4.79,4.81,4.93,117,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.14839E+18,Pune,Balewadi Phata,18.56432,73.7819,Private Room,Private room in villa,2,1,1,1,2571,4.55,4.27,4.64,4.18,4.55,4.64,4.64,11,1,Mid-Range,4.5-4.75,Small,Available >30 Days
1.38308E+18,Pimpri-Chinchwad,Blue Ridge Town,18.5785,73.7397,Entire Home,Entire apartment,4,1,1,1,2619,5,4.95,4.94,4.98,4.97,4.98,4.98,64,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.38776E+18,Pimpri-Chinchwad,Maan,18.57514,73.70486,Entire Home,Entire rental unit,2,2,1,1,2237,5,5,5,5,5,4,5,1,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.38974E+18,Pune,Unknown,18.56319797,73.7746304,Hotel,Room in hotel,2,1,1,1,2120,5,4.8,4.8,4.9,5,5,5,10,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.50565E+18,Pune,Unknown,18.5324,73.8751,Private Room,Private room in serviced apartment,2,1,1,1,2730,4.67,4.78,4.78,4.56,4.56,4.78,4.56,9,1,Mid-Range,4.5-4.75,Small,Available >30 Days
1.50595E+18,Jambhulwadi,Unknown,18.4222,73.8485,Entire Home,Entire home,16,2,2,2,11692,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
1.50696E+18,Pune,Unknown,18.5768,73.9163,Entire Home,Entire apartment,2,1,1,1,2774,4.9,5,4.9,4.76,4.9,4.9,4.95,21,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.5111E+18,Pune,Unknown,18.56806213,73.95753192,Hotel,Room in boutique hotel,2,1,1,1,1415,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.58934E+18,Pune,Unknown,18.5764,73.9119,Entire Home,Entire rental unit,2,1,1,1,3026,4.88,4.88,5,4.75,4.88,5,5,8,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.59132E+18,Pune,Manjari Budruk,18.52083724,73.97623685,Entire Home,Entire rental unit,2,1,1,1,1938,4.88,4.63,5,5,5,5,5,8,1,Budget,4.75-5.0,Small,Available >30 Days
1.59203E+18,Pune,Unknown,18.5634,73.7996,Hotel,Room in hotel,2,5,5,5,2384,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.64933E+18,Pune,Unknown,18.5686,73.9084,Serviced Apartment,Entire serviced apartment,6,2,2,2,4200,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Large,Available >30 Days
8.09146E+17,Pune,Gahunje,18.6644,73.7082,Entire Home,Entire rental unit,4,1,1,1,2151,4.75,4.83,4.65,4.59,4.81,4.89,4.94,96,1,Mid-Range,4.5-4.75,Medium,Available >30 Days
8.0924E+17,Pune,Unknown,18.56659,73.91177,Private Room,Private room in guest house,2,1,1,1,3508,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
8.15577E+17,Marunji,Shankar Kalat Nagar,18.60562,73.75156,Private Room,Private room in home,2,1,1,1,2087,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
8.27398E+17,Pune,Unknown,18.5315,73.91275,Entire Home,Entire rental unit,2,1,1,1,2460,4.74,4.41,4.66,4.6,4.7,4.7,4.81,90,1,Mid-Range,4.5-4.75,Small,Available >30 Days
8.33232E+17,Pune,Hinjawadi Phase 2,18.5947,73.7095,Shared Room,Shared room in apartment,2,1,1,1,1998,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.16962E+18,Pune,Unknown,18.56224,73.77392,Entire Home,Entire home,16,21,21,21,44437,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
1.17E+18,Pune,Panchavati,18.47521,73.85526,Entire Home,Entire home,2,1.5,2,2,5677,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Small,Available >30 Days
1.17172E+18,Pune,Parkhe Vasti,18.59131847,73.743986,Entire Home,Entire rental unit,4,2,2,2,2829,4.97,4.9,4.87,4.97,4.97,5,5,30,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.36677E+18,Pune,Unknown,18.4368,73.8249,Private Room,Private room in apartment,4,2.5,1,1,1756,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Medium,Available >30 Days
